"topic_url","image_url","local_file","status"
"https://www.geigerzaehlerforum.de/index.php/topic,1630.15.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/prankster2.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000089_prankster2.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,1630.30.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/vava.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000090_vava.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,1630.30.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/mosking.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000091_mosking.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,1630.30.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/dance3.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000092_dance3.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,164.105.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_636_1686258869.png",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000093_avatar_636_1686258869.png","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,168.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_1524_1761128627.jpg",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000094_avatar_1524_1761128627.jpg","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,168.15.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_450_1654513083.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000095_avatar_450_1654513083.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,170.45.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_202_1612693838.jpg",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000096_avatar_202_1612693838.jpg","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,170.60.html","https://www.geigerzaehlerforum.de/avatars/Oxygen/hardware.png",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000097_hardware.png","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,1717.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_1501_1764754893.png",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000098_avatar_1501_1764754893.png","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,1734.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_45_1605633894.png",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000099_avatar_45_1605633894.png","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,1734.15.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_933_1720723707.jpg",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000100_avatar_933_1720723707.jpg","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,1734.45.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_1153_1757531826.jpg",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000101_avatar_1153_1757531826.jpg","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,1734.45.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/clapping.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000102_clapping.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,1755.0.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/wink3.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000103_wink3.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,1755.15.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/give_heart2.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000104_give_heart2.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,1755.30.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/kiss.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000105_kiss.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,1755.30.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_963_1725454588.png",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000106_avatar_963_1725454588.png","ok"
